Date,Time,Temperature,Humidity,Light Intensity,Ground Temperature,Ground Humidity
2024-10-24,10:24,28.5,63.5,324,14.5,36.6
2024-10-24,10:19,23.2,45.7,585,13.8,53.1
2024-10-24,10:14,22.1,55.9,720,13.3,59.2
2024-10-24,10:09,27.5,60.7,783,8.6,59.0
2024-10-24,10:04,29.8,51.0,443,0.5,20.5
2024-10-24,09:59,20.7,64.9,261,7.3,58.8
2024-10-24,09:54,29.5,42.9,512,0.2,53.3
2024-10-24,09:49,22.7,45.6,327,4.5,33.4
2024-10-24,09:44,28.1,61.4,237,17.0,29.4
2024-10-24,09:39,29.8,51.2,717,8.5,51.5
2024-10-24,09:34,29.7,56.4,542,17.5,54.9
2024-10-24,09:29,23.0,49.9,214,1.8,42.3
2024-10-24,09:24,27.4,47.9,612,15.6,44.8
2024-10-24,09:19,24.7,46.9,309,19.9,35.9
2024-10-24,09:14,21.5,51.9,222,18.3,25.3
2024-10-24,09:09,23.9,52.5,441,9.9,40.0
2024-10-24,09:04,26.9,68.7,257,9.4,21.2
2024-10-24,08:59,26.5,58.9,357,1.7,46.3
2024-10-24,08:54,23.9,56.1,236,10.6,54.3
2024-10-24,08:49,27.5,53.4,495,7.2,27.8
2024-10-24,08:44,29.8,67.5,222,14.5,40.8
2024-10-24,08:39,24.4,64.8,470,11.0,42.8
2024-10-24,08:34,20.9,61.7,704,7.2,49.4
2024-10-24,08:29,23.6,66.2,784,5.0,38.9
2024-10-24,08:24,21.7,65.6,702,2.3,56.9
2024-10-24,08:19,28.9,62.9,695,7.1,43.6
2024-10-24,08:14,27.7,56.5,382,4.0,55.7
2024-10-24,08:09,29.9,65.3,669,9.1,23.0
2024-10-24,08:04,21.1,59.1,570,9.6,40.1
2024-10-24,07:59,23.8,57.0,738,4.3,51.3
2024-10-24,07:54,20.7,61.5,788,17.1,29.4
2024-10-24,07:49,29.4,66.6,285,11.8,44.9
2024-10-24,07:44,28.5,51.7,624,4.5,47.7
2024-10-24,07:39,23.0,43.1,316,10.1,44.0
2024-10-24,07:34,24.1,50.4,224,7.6,46.0
2024-10-24,07:29,22.0,47.0,662,17.1,46.9
2024-10-24,07:24,27.1,55.8,658,1.0,25.0
2024-10-24,07:19,26.0,57.1,574,8.0,33.6
2024-10-24,07:14,24.3,48.8,621,16.5,46.3
2024-10-24,07:09,21.0,46.2,304,19.8,26.6
2024-10-24,07:04,27.0,63.5,755,13.9,52.3
2024-10-24,06:59,27.0,49.7,466,9.2,38.3
2024-10-24,06:54,24.0,57.1,261,3.5,59.2
2024-10-24,06:49,24.4,40.5,393,13.3,54.9
2024-10-24,06:44,22.6,60.7,409,11.0,40.7
2024-10-24,06:39,27.8,63.9,275,12.7,41.3
2024-10-24,06:34,22.5,65.5,328,5.3,46.1
2024-10-24,06:29,21.3,54.3,200,13.5,31.3
2024-10-24,06:24,29.0,68.7,689,7.5,31.4
2024-10-24,06:19,25.9,53.8,363,0.2,41.8
2024-10-24,06:14,24.1,57.9,417,8.3,41.9
2024-10-24,06:09,21.6,47.6,566,16.9,25.2
2024-10-24,06:04,23.5,46.8,673,4.8,29.7
2024-10-24,05:59,21.3,56.5,446,10.3,38.2
2024-10-24,05:54,26.4,68.4,523,9.0,51.1
2024-10-24,05:49,25.6,61.7,366,11.3,27.7
2024-10-24,05:44,29.2,63.9,691,7.1,25.2
2024-10-24,05:39,27.5,45.8,455,6.3,29.9
2024-10-24,05:34,26.0,40.1,322,17.9,41.3
2024-10-24,05:29,22.6,67.7,338,1.0,31.9
2024-10-24,05:24,22.5,53.0,634,11.4,36.3
2024-10-24,05:19,26.2,58.1,493,20.0,43.6
2024-10-24,05:14,22.2,56.7,212,14.5,38.3
2024-10-24,05:09,28.2,53.6,295,13.4,49.8
2024-10-24,05:04,24.1,53.9,321,8.4,31.6
2024-10-24,04:59,25.2,45.0,372,3.8,46.5
2024-10-24,04:54,26.0,52.6,707,4.0,20.7
2024-10-24,04:49,28.0,56.4,415,13.9,26.9
2024-10-24,04:44,26.6,58.6,618,7.6,43.0
2024-10-24,04:39,25.6,60.2,454,14.9,51.4
2024-10-24,04:34,25.1,42.6,269,4.2,32.7
2024-10-24,04:29,26.9,57.1,403,16.0,56.6
2024-10-24,04:24,28.6,57.1,597,9.2,26.1
2024-10-24,04:19,20.8,41.8,746,11.8,39.2
2024-10-24,04:14,27.7,54.0,534,9.0,21.7
2024-10-24,04:09,27.2,69.3,564,14.6,35.4
2024-10-24,04:04,29.9,62.8,384,16.0,41.5
2024-10-24,03:59,25.6,47.2,580,4.5,34.7
2024-10-24,03:54,29.3,45.5,316,12.5,46.0
2024-10-24,03:49,26.9,59.2,327,16.7,20.6
2024-10-24,03:44,22.8,51.5,775,14.4,39.7
2024-10-24,03:39,20.3,67.8,441,15.2,30.3
2024-10-24,03:34,28.9,44.9,277,1.6,41.7
2024-10-24,03:29,21.4,69.0,733,9.0,56.5
2024-10-24,03:24,23.3,69.7,347,10.9,38.0
2024-10-24,03:19,29.1,48.4,654,19.9,29.0
2024-10-24,03:14,25.1,40.2,630,13.8,27.4
2024-10-24,03:09,20.9,58.3,267,7.2,29.2
2024-10-24,03:04,27.7,58.7,642,18.2,49.0
2024-10-24,02:59,28.3,44.7,334,1.5,31.7
2024-10-24,02:54,28.6,56.0,392,10.5,28.5
2024-10-24,02:49,29.5,65.7,684,9.0,40.5
2024-10-24,02:44,24.5,66.2,502,18.4,38.9
2024-10-24,02:39,20.5,51.6,661,7.9,57.5
2024-10-24,02:34,27.7,65.6,669,4.4,38.8
2024-10-24,02:29,21.8,55.8,391,8.5,33.2
2024-10-24,02:24,28.7,57.9,756,1.7,31.2
2024-10-24,02:19,21.5,59.4,798,7.8,46.9
2024-10-24,02:14,22.9,62.6,741,17.4,36.9
2024-10-24,02:09,27.3,48.8,729,17.0,57.2
2024-10-24,02:04,24.7,65.3,775,14.3,37.0
2024-10-24,01:59,28.6,55.7,420,16.2,43.6
2024-10-24,01:54,20.6,51.2,229,2.7,37.0
2024-10-24,01:49,22.4,68.3,784,19.1,41.7
2024-10-24,01:44,20.8,47.5,600,2.4,20.4
2024-10-24,01:39,26.2,63.2,609,1.6,31.1
2024-10-24,01:34,27.6,51.0,405,14.2,42.6
2024-10-24,01:29,29.1,69.6,616,1.7,48.8
2024-10-24,01:24,21.7,59.4,605,9.6,36.5
2024-10-24,01:19,26.1,64.1,285,13.6,24.4
2024-10-24,01:14,20.3,64.2,573,19.8,48.3
2024-10-24,01:09,24.5,52.0,678,2.1,36.7
2024-10-24,01:04,22.5,50.7,455,15.8,39.3
2024-10-24,00:59,25.4,43.5,355,8.3,56.1
2024-10-24,00:54,20.3,69.0,555,9.8,24.2
2024-10-24,00:49,21.2,64.7,289,4.3,28.4
2024-10-24,00:44,20.3,66.3,570,0.6,26.7
2024-10-24,00:39,20.6,62.7,610,10.7,54.0
2024-10-24,00:34,27.7,48.1,565,6.6,55.4
2024-10-24,00:29,21.6,58.0,720,5.3,24.6
2024-10-24,00:24,21.6,45.9,332,6.8,35.2
2024-10-24,00:19,25.3,53.0,435,13.8,25.3
2024-10-24,00:14,29.5,67.6,484,3.0,21.4
2024-10-24,00:09,21.7,67.2,379,1.1,28.1
2024-10-24,00:04,27.5,63.0,212,10.0,37.7
2024-10-23,23:59,24.4,62.4,363,18.7,41.9
2024-10-23,23:54,26.0,55.5,603,1.0,57.6
2024-10-23,23:49,27.3,67.0,723,17.0,33.3
2024-10-23,23:44,26.4,43.2,390,3.2,27.8
2024-10-23,23:39,22.9,54.4,307,9.9,23.7
2024-10-23,23:34,29.1,42.5,449,7.4,44.5
2024-10-23,23:29,28.0,47.4,755,10.7,47.8
2024-10-23,23:24,29.0,64.8,424,4.3,35.0
2024-10-23,23:19,28.7,58.1,356,16.3,25.6
2024-10-23,23:14,24.2,69.2,503,17.7,45.3
2024-10-23,23:09,22.7,52.0,476,16.2,37.5
2024-10-23,23:04,27.5,58.9,396,19.4,36.0
2024-10-23,22:59,27.1,48.2,573,8.1,40.6
2024-10-23,22:54,26.8,69.2,231,12.2,21.4
2024-10-23,22:49,28.1,54.9,709,16.7,26.2
2024-10-23,22:44,25.1,47.7,240,5.1,40.2
2024-10-23,22:39,28.0,63.4,336,12.3,31.7
2024-10-23,22:34,21.5,57.0,741,0.5,21.2
2024-10-23,22:29,26.0,43.0,278,3.7,52.9
2024-10-23,22:24,24.2,41.8,476,5.2,41.0
2024-10-23,22:19,29.7,64.6,443,13.8,35.4
2024-10-23,22:14,24.1,55.1,222,0.6,40.6
2024-10-23,22:09,21.9,48.1,210,1.9,57.3
2024-10-23,22:04,23.0,42.7,396,2.5,26.3
2024-10-23,21:59,25.2,46.6,492,4.2,42.1
2024-10-23,21:54,28.5,66.3,304,7.8,23.0
2024-10-23,21:49,25.6,56.9,436,2.9,24.6
2024-10-23,21:44,28.1,41.0,543,0.8,51.7
2024-10-23,21:39,25.3,60.1,372,16.5,38.2
2024-10-23,21:34,24.7,48.8,648,19.4,25.7
2024-10-23,21:29,20.6,44.3,545,4.8,36.1
2024-10-23,21:24,27.8,49.5,219,13.7,51.3
2024-10-23,21:19,25.4,59.2,408,6.9,27.5
2024-10-23,21:14,28.8,59.5,627,2.1,22.3
2024-10-23,21:09,29.3,62.6,400,19.8,28.2
2024-10-23,21:04,26.9,59.6,402,17.4,22.0
2024-10-23,20:59,24.4,48.2,764,16.7,34.8
2024-10-23,20:54,21.0,59.7,793,15.1,45.6
2024-10-23,20:49,21.4,43.9,290,13.1,45.1
2024-10-23,20:44,27.8,41.8,785,1.4,33.5
2024-10-23,20:39,22.2,64.7,568,3.9,39.7
2024-10-23,20:34,23.3,48.0,387,3.2,28.0
2024-10-23,20:29,23.9,64.3,389,11.4,35.7
2024-10-23,20:24,20.7,63.4,509,4.5,58.8
2024-10-23,20:19,26.6,50.4,568,19.1,51.4
2024-10-23,20:14,21.1,49.0,556,19.3,26.8
2024-10-23,20:09,20.4,65.3,556,16.4,39.9
2024-10-23,20:04,20.8,60.8,691,1.5,24.9
2024-10-23,19:59,28.5,40.1,783,8.1,41.0
2024-10-23,19:54,26.7,66.7,444,5.7,29.9
2024-10-23,19:49,26.6,54.3,438,1.8,36.1
2024-10-23,19:44,23.2,54.9,433,12.0,46.0
2024-10-23,19:39,24.4,64.8,427,11.3,54.7
2024-10-23,19:34,26.2,50.0,732,10.6,36.5
2024-10-23,19:29,20.1,66.9,221,16.5,54.6
2024-10-23,19:24,26.3,62.4,589,1.2,50.9
2024-10-23,19:19,26.1,68.6,402,10.9,23.1
2024-10-23,19:14,22.2,67.4,509,16.7,56.6
2024-10-23,19:09,29.3,62.0,643,14.1,25.8
2024-10-23,19:04,26.2,49.1,771,3.2,49.3
2024-10-23,18:59,28.1,54.6,290,12.6,37.4
2024-10-23,18:54,22.8,60.9,788,3.8,47.2
2024-10-23,18:49,29.2,53.6,214,18.4,32.0
2024-10-23,18:44,21.8,52.0,382,1.3,57.4
2024-10-23,18:39,27.7,66.9,394,7.4,24.5
2024-10-23,18:34,20.5,45.4,678,7.6,37.2
2024-10-23,18:29,24.7,68.5,594,3.7,54.3
2024-10-23,18:24,22.9,44.4,796,11.9,42.8
2024-10-23,18:19,28.5,55.7,549,17.5,38.6
2024-10-23,18:14,23.6,58.1,301,19.7,31.4
2024-10-23,18:09,20.8,43.4,685,17.7,50.7
2024-10-23,18:04,23.9,66.2,216,9.9,44.0
2024-10-23,17:59,23.3,51.9,231,15.7,59.5
2024-10-23,17:54,30.0,66.0,279,1.0,45.1
2024-10-23,17:49,26.0,69.2,571,17.4,47.7
2024-10-23,17:44,22.4,66.4,254,2.2,31.8
2024-10-23,17:39,20.1,49.9,456,8.4,46.5
2024-10-23,17:34,27.7,44.7,768,7.6,29.6
2024-10-23,17:29,21.8,54.9,516,6.9,49.9
2024-10-23,17:24,24.1,64.6,702,11.3,43.6
2024-10-23,17:19,21.0,43.0,217,0.4,56.9
2024-10-23,17:14,29.4,40.2,599,12.1,55.9
2024-10-23,17:09,20.7,49.8,295,16.7,49.4
2024-10-23,17:04,29.2,51.9,669,12.9,27.2
2024-10-23,16:59,27.9,65.5,768,4.1,42.9
2024-10-23,16:54,27.9,48.2,224,4.0,37.7
2024-10-23,16:49,21.7,65.8,400,14.3,41.6
2024-10-23,16:44,27.7,45.1,771,17.4,40.4
2024-10-23,16:39,24.6,40.6,336,5.2,51.6
2024-10-23,16:34,29.5,58.2,559,19.6,45.8
2024-10-23,16:29,22.2,63.8,428,11.3,45.3
2024-10-23,16:24,23.6,58.9,712,11.2,26.0
2024-10-23,16:19,23.4,63.6,541,14.5,41.3
2024-10-23,16:14,21.6,55.7,463,19.7,30.2
2024-10-23,16:09,21.4,51.3,561,0.9,24.7
2024-10-23,16:04,24.7,46.5,778,18.3,59.3
2024-10-23,15:59,21.6,59.6,255,5.3,34.2
2024-10-23,15:54,25.3,63.3,586,12.4,39.3
2024-10-23,15:49,28.0,64.7,266,8.7,35.6
2024-10-23,15:44,25.1,59.4,737,12.8,42.9
2024-10-23,15:39,28.4,67.3,249,9.3,26.2
2024-10-23,15:34,25.2,59.9,300,11.4,44.1
2024-10-23,15:29,29.3,50.4,576,17.7,28.0
2024-10-23,15:24,21.5,67.8,430,1.2,45.4
2024-10-23,15:19,22.6,45.5,281,14.1,31.6
2024-10-23,15:14,23.5,56.2,284,9.6,35.9
2024-10-23,15:09,27.8,57.0,723,9.5,21.9
2024-10-23,15:04,27.5,59.3,692,6.0,42.9
2024-10-23,14:59,29.9,64.0,680,12.2,50.3
2024-10-23,14:54,25.3,66.3,253,4.0,27.3
2024-10-23,14:49,20.2,41.7,594,1.9,42.6
2024-10-23,14:44,23.8,42.6,596,9.1,33.8
2024-10-23,14:39,21.0,45.3,379,16.5,31.1
2024-10-23,14:34,30.0,62.4,613,5.1,44.6
2024-10-23,14:29,22.0,56.6,709,14.9,56.0
2024-10-23,14:24,22.2,67.4,531,9.6,45.1
2024-10-23,14:19,26.1,54.0,783,8.4,30.5
2024-10-23,14:14,24.6,44.7,712,6.1,52.3
2024-10-23,14:09,23.4,45.8,604,0.1,28.4
2024-10-23,14:04,26.8,62.5,518,5.4,34.7
2024-10-23,13:59,26.9,50.0,299,8.6,43.5
2024-10-23,13:54,29.0,52.8,432,15.7,58.0
2024-10-23,13:49,27.4,41.0,600,17.9,28.4
2024-10-23,13:44,23.7,67.1,674,19.0,26.9
2024-10-23,13:39,23.9,48.7,296,1.2,53.4
2024-10-23,13:34,25.9,51.1,767,18.1,47.8
2024-10-23,13:29,26.1,48.0,760,16.2,24.9
2024-10-23,13:24,20.6,40.4,566,0.6,54.5
2024-10-23,13:19,20.5,56.6,763,7.5,28.3
2024-10-23,13:14,29.0,60.1,517,9.5,23.4
2024-10-23,13:09,27.3,51.3,551,5.1,25.2
2024-10-23,13:04,26.8,59.1,344,12.3,22.0
2024-10-23,12:59,21.0,40.4,545,14.5,24.5
2024-10-23,12:54,24.8,57.2,787,18.5,43.2
2024-10-23,12:49,26.3,48.9,375,12.9,46.3
2024-10-23,12:44,20.9,48.8,776,9.1,42.4
2024-10-23,12:39,27.4,44.6,523,4.5,29.1
2024-10-23,12:34,20.4,54.7,747,2.7,29.6
2024-10-23,12:29,21.5,65.4,448,12.4,44.9
2024-10-23,12:24,22.3,49.2,761,16.8,20.6
2024-10-23,12:19,28.6,69.0,765,12.5,51.0
2024-10-23,12:14,24.7,58.7,483,14.2,58.3
2024-10-23,12:09,24.4,48.6,612,18.2,29.6
2024-10-23,12:04,25.3,40.6,214,8.0,52.7
2024-10-23,11:59,24.9,66.4,244,7.8,48.7
2024-10-23,11:54,29.8,60.4,751,7.9,27.2
2024-10-23,11:49,21.0,55.0,451,11.3,43.4
2024-10-23,11:44,27.8,62.2,490,10.6,38.8
2024-10-23,11:39,29.7,55.0,650,3.0,24.8
2024-10-23,11:34,26.2,48.2,208,19.1,59.9
2024-10-23,11:29,27.3,51.3,643,6.8,57.9
2024-10-23,11:24,25.7,46.8,382,9.4,27.8
2024-10-23,11:19,26.1,59.4,789,12.4,32.1
2024-10-23,11:14,22.3,59.3,221,13.5,53.7
2024-10-23,11:09,27.6,62.5,588,0.5,31.6
2024-10-23,11:04,29.5,62.1,749,0.4,30.8
2024-10-23,10:59,20.2,41.6,330,19.2,42.3
2024-10-23,10:54,22.1,48.3,479,8.5,59.9
2024-10-23,10:49,25.9,61.4,465,3.5,34.7
2024-10-23,10:44,29.8,64.6,378,3.4,53.0
2024-10-23,10:39,26.3,59.9,792,2.7,52.4
2024-10-23,10:34,27.3,64.8,545,2.5,42.0
2024-10-23,10:29,24.2,50.9,457,19.4,53.3
2024-10-23,10:24,22.7,69.8,340,1.0,58.2
2024-10-23,10:19,27.0,66.1,417,18.9,26.0
2024-10-23,10:14,24.7,42.1,556,7.1,26.9
2024-10-23,10:09,21.9,43.0,562,19.1,48.9
2024-10-23,10:04,24.8,55.7,772,6.8,37.2
2024-10-23,09:59,26.2,46.8,320,13.6,40.7
2024-10-23,09:54,29.8,55.7,362,13.2,44.8
2024-10-23,09:49,21.0,65.1,592,10.3,20.9
2024-10-23,09:44,29.3,64.6,393,7.8,21.9
2024-10-23,09:39,21.0,59.3,549,7.7,50.8
2024-10-23,09:34,20.2,58.7,321,6.8,29.1
2024-10-23,09:29,29.6,66.2,425,3.4,25.0
2024-10-23,09:24,26.1,69.9,553,13.3,51.3
2024-10-23,09:19,28.8,48.5,467,9.0,32.3
2024-10-23,09:14,29.9,50.4,778,17.8,27.0
2024-10-23,09:09,24.2,43.9,658,14.8,46.1
2024-10-23,09:04,25.1,50.1,287,11.5,38.9
2024-10-23,08:59,29.4,49.9,433,8.4,50.8
2024-10-23,08:54,24.0,43.1,662,4.7,49.5
2024-10-23,08:49,27.4,47.8,599,17.9,41.1
2024-10-23,08:44,23.4,43.3,235,3.7,49.8
2024-10-23,08:39,22.1,69.8,303,2.9,38.3
2024-10-23,08:34,29.3,59.4,404,1.8,34.7
2024-10-23,08:29,26.5,45.4,797,19.7,58.6
2024-10-23,08:24,26.0,43.5,358,7.7,50.9
2024-10-23,08:19,26.0,59.1,388,15.8,55.3
2024-10-23,08:14,21.1,57.0,633,16.9,44.0
2024-10-23,08:09,28.0,58.6,648,10.2,23.5
2024-10-23,08:04,27.2,55.8,373,9.0,49.9
2024-10-23,07:59,26.2,46.6,748,12.4,48.7
2024-10-23,07:54,28.8,67.5,750,4.2,27.4
2024-10-23,07:49,27.8,66.4,735,18.6,50.1
2024-10-23,07:44,23.7,46.8,284,13.1,29.4
2024-10-23,07:39,27.2,53.5,647,3.4,41.2
2024-10-23,07:34,29.8,52.6,227,0.8,41.1
2024-10-23,07:29,22.7,56.5,656,6.4,42.3
2024-10-23,07:24,26.6,41.2,311,14.5,54.7
2024-10-23,07:19,23.4,66.3,679,17.8,26.2
2024-10-23,07:14,29.7,49.3,332,0.5,36.4
2024-10-23,07:09,20.7,55.2,471,15.7,57.5
2024-10-23,07:04,22.8,41.4,519,14.4,57.7
2024-10-23,06:59,25.1,51.9,484,17.7,56.8
2024-10-23,06:54,20.4,60.8,362,19.6,52.1
2024-10-23,06:49,26.3,56.6,584,3.5,36.4
2024-10-23,06:44,21.2,44.7,423,7.7,30.7
2024-10-23,06:39,28.0,56.0,268,19.5,34.4
2024-10-23,06:34,28.3,65.5,551,7.1,37.3
2024-10-23,06:29,23.6,46.0,376,15.0,20.2
2024-10-23,06:24,20.9,55.1,305,4.8,28.4
2024-10-23,06:19,24.7,46.7,643,9.9,40.0
2024-10-23,06:14,25.0,47.8,539,17.9,20.3
2024-10-23,06:09,27.0,45.3,316,8.9,42.0
2024-10-23,06:04,22.1,59.3,639,19.2,46.5
2024-10-23,05:59,21.3,43.6,782,0.7,52.3
2024-10-23,05:54,28.4,62.1,273,0.8,36.0
2024-10-23,05:49,29.4,68.1,222,18.4,47.8
2024-10-23,05:44,27.5,56.6,749,15.3,47.9
2024-10-23,05:39,28.5,40.4,637,8.6,48.0
2024-10-23,05:34,21.9,53.4,444,15.5,54.9
2024-10-23,05:29,28.4,55.8,464,9.5,29.6
2024-10-23,05:24,23.1,47.5,528,11.4,32.5
2024-10-23,05:19,27.6,40.0,540,6.4,43.6
2024-10-23,05:14,21.2,44.4,241,12.0,56.6
2024-10-23,05:09,22.8,40.6,759,4.3,49.5
2024-10-23,05:04,24.8,69.2,329,5.8,47.0
2024-10-23,04:59,25.1,69.5,240,6.3,42.8
2024-10-23,04:54,28.4,40.6,295,18.1,40.0
2024-10-23,04:49,27.3,55.0,464,6.7,57.4
2024-10-23,04:44,21.9,61.3,699,9.4,59.1
2024-10-23,04:39,22.6,66.3,712,18.2,37.1
2024-10-23,04:34,26.8,61.1,248,4.9,56.3
2024-10-23,04:29,21.7,52.4,445,13.3,36.2
2024-10-23,04:24,25.1,54.6,356,15.2,37.7
2024-10-23,04:19,25.2,49.4,683,2.1,34.0
2024-10-23,04:14,28.0,56.6,227,11.2,41.1
2024-10-23,04:09,28.4,49.6,658,12.0,31.2
2024-10-23,04:04,29.0,69.5,761,3.8,33.0
2024-10-23,03:59,23.7,67.5,786,13.1,33.4
2024-10-23,03:54,20.3,43.3,761,17.2,57.1
2024-10-23,03:49,25.3,67.7,620,15.9,38.5
2024-10-23,03:44,29.9,60.1,299,9.4,56.2
2024-10-23,03:39,23.8,59.0,288,4.0,24.7
2024-10-23,03:34,26.8,59.4,652,4.3,54.3
2024-10-23,03:29,22.6,53.4,726,1.5,40.9
2024-10-23,03:24,24.1,67.4,619,7.2,47.6
2024-10-23,03:19,20.8,41.6,740,19.0,24.8
2024-10-23,03:14,21.9,53.6,430,3.8,34.5
2024-10-23,03:09,21.4,44.8,551,1.2,34.8
2024-10-23,03:04,28.6,54.9,557,1.2,21.7
2024-10-23,02:59,22.7,55.1,679,4.2,50.9
2024-10-23,02:54,23.5,57.2,500,9.3,38.4
2024-10-23,02:49,25.8,46.6,760,4.4,56.2
2024-10-23,02:44,21.7,43.0,343,2.7,47.6
2024-10-23,02:39,28.3,48.5,425,18.9,22.2
2024-10-23,02:34,22.1,68.9,528,16.7,27.3
2024-10-23,02:29,27.0,41.6,705,19.0,59.7
2024-10-23,02:24,25.6,56.9,383,4.9,42.2
2024-10-23,02:19,25.4,59.9,407,2.7,48.3
2024-10-23,02:14,23.0,50.0,362,18.9,44.9
2024-10-23,02:09,29.7,44.9,637,0.0,34.9
2024-10-23,02:04,24.0,68.2,580,1.5,57.4
2024-10-23,01:59,23.5,57.2,669,1.1,33.0
2024-10-23,01:54,27.4,44.7,704,2.1,35.1
2024-10-23,01:49,29.5,66.8,513,2.2,53.6
2024-10-23,01:44,24.7,52.6,206,15.9,56.5
2024-10-23,01:39,29.6,62.7,708,7.4,40.4
2024-10-23,01:34,28.4,69.6,427,11.9,42.6
2024-10-23,01:29,24.9,56.0,742,2.3,30.1
2024-10-23,01:24,23.4,53.3,465,15.1,53.3
2024-10-23,01:19,25.6,69.3,450,7.4,34.6
2024-10-23,01:14,23.7,40.2,749,2.6,25.6
2024-10-23,01:09,24.1,49.1,733,9.5,22.0
2024-10-23,01:04,20.9,63.5,723,6.8,53.4
2024-10-23,00:59,24.9,46.5,596,18.3,39.2
2024-10-23,00:54,21.0,44.7,768,3.7,36.0
2024-10-23,00:49,26.7,53.2,597,19.4,50.6
2024-10-23,00:44,29.1,47.9,387,9.3,35.7
2024-10-23,00:39,23.7,44.6,651,8.6,31.4
2024-10-23,00:34,24.5,56.9,453,13.9,47.5
2024-10-23,00:29,21.9,50.3,504,9.5,28.1
2024-10-23,00:24,24.6,59.2,320,8.2,35.3
2024-10-23,00:19,23.2,58.2,622,16.7,54.6
2024-10-23,00:14,25.2,65.7,256,0.3,21.2
2024-10-23,00:09,26.0,46.5,240,3.4,28.2
2024-10-23,00:04,24.1,44.6,353,7.2,44.0
2024-10-22,23:59,26.5,64.6,647,18.5,40.3
2024-10-22,23:54,29.9,43.0,648,15.5,32.2
2024-10-22,23:49,21.5,43.4,711,15.3,45.1
2024-10-22,23:44,27.6,66.3,488,4.9,42.2
2024-10-22,23:39,25.8,40.8,445,4.9,53.5
2024-10-22,23:34,22.0,40.3,467,10.2,52.8
2024-10-22,23:29,28.3,58.6,430,8.0,34.0
2024-10-22,23:24,23.7,61.2,579,19.3,37.3
2024-10-22,23:19,21.1,65.0,362,13.7,32.2
2024-10-22,23:14,24.2,52.8,513,1.3,21.3
2024-10-22,23:09,29.4,41.0,772,16.5,53.2
2024-10-22,23:04,28.7,57.6,221,13.0,29.0
2024-10-22,22:59,29.7,61.9,756,12.0,51.6
2024-10-22,22:54,24.4,69.1,674,1.2,51.4
2024-10-22,22:49,22.5,60.3,738,1.5,27.7
2024-10-22,22:44,24.0,58.9,743,10.5,52.9
2024-10-22,22:39,29.8,47.6,390,11.5,37.6
2024-10-22,22:34,24.3,62.6,544,4.0,47.7
2024-10-22,22:29,23.9,66.8,787,6.4,54.0
2024-10-22,22:24,23.3,49.8,528,15.7,25.6
2024-10-22,22:19,21.3,56.2,396,18.8,39.9
2024-10-22,22:14,23.7,62.8,763,4.6,21.7
2024-10-22,22:09,22.2,62.1,252,19.8,38.3
2024-10-22,22:04,20.7,63.7,486,12.4,34.3
2024-10-22,21:59,22.8,60.2,473,7.2,57.8
2024-10-22,21:54,21.4,67.8,228,18.9,21.0
2024-10-22,21:49,29.2,53.6,582,1.3,25.7
2024-10-22,21:44,23.7,62.6,215,4.9,58.1
2024-10-22,21:39,20.3,67.8,718,5.6,57.7
2024-10-22,21:34,29.3,48.3,522,14.2,23.0
2024-10-22,21:29,26.6,55.2,334,5.8,25.9
2024-10-22,21:24,29.8,57.9,567,17.4,22.7
2024-10-22,21:19,21.7,44.9,341,12.2,45.6
2024-10-22,21:14,24.1,41.0,287,11.3,23.4
2024-10-22,21:09,20.6,66.4,270,14.4,29.5
2024-10-22,21:04,21.7,58.7,337,1.0,57.1
2024-10-22,20:59,28.6,62.7,326,18.3,39.9
2024-10-22,20:54,20.2,58.6,657,7.7,24.2
2024-10-22,20:49,20.7,41.5,364,12.0,45.7
2024-10-22,20:44,23.3,44.8,566,8.2,32.4
2024-10-22,20:39,28.6,44.9,659,8.5,22.9
2024-10-22,20:34,22.3,50.3,230,9.5,58.1
2024-10-22,20:29,28.1,61.8,426,18.4,24.9
2024-10-22,20:24,29.3,61.7,516,19.3,38.8
2024-10-22,20:19,22.1,63.9,727,8.3,22.4
2024-10-22,20:14,24.2,43.2,428,13.1,38.7
2024-10-22,20:09,20.2,51.1,213,5.6,55.6
2024-10-22,20:04,29.7,53.3,520,15.4,51.7
2024-10-22,19:59,21.2,62.8,390,15.7,49.5
2024-10-22,19:54,27.3,68.7,784,0.3,40.0
2024-10-22,19:49,27.1,42.6,607,9.1,55.3
2024-10-22,19:44,26.2,50.6,725,13.4,34.7
2024-10-22,19:39,29.7,40.6,623,11.3,25.1
2024-10-22,19:34,27.3,54.7,254,12.6,38.6
2024-10-22,19:29,21.8,49.3,527,11.6,47.5
2024-10-22,19:24,23.4,49.2,336,7.2,57.3
2024-10-22,19:19,26.1,59.9,530,1.0,35.1
2024-10-22,19:14,25.2,63.5,593,12.1,52.3
2024-10-22,19:09,24.1,42.7,435,10.8,44.2
2024-10-22,19:04,25.4,58.7,742,9.9,53.6
2024-10-22,18:59,25.3,63.4,527,11.2,56.6
2024-10-22,18:54,20.0,67.7,437,9.0,44.4
2024-10-22,18:49,22.9,66.6,297,1.7,31.0
2024-10-22,18:44,22.5,44.5,357,4.4,35.4
2024-10-22,18:39,29.8,66.1,605,9.5,30.5
2024-10-22,18:34,29.9,69.7,655,6.9,56.3
2024-10-22,18:29,28.6,64.0,605,11.9,49.9
2024-10-22,18:24,21.1,58.9,614,10.9,42.9
